date,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,title,author,contributor,book_image,book_image_width,book_image_height,amazon_product_url,isbns,buy_links,book_uri,waargenomen,category,barnes_and_noble_price,rating,ban_link
2023-09-24,8,0,1,0,0,1982168560,9781982168568,Gallery,The comedian details her encounters with show business and anonymous fellowship groups.,"SURE, I'LL JOIN YOUR CULT",Maria Bamford,by Maria Bamford,https://storage.googleapis.com/du-prd/books/images/9781982168568.jpg,329,500,https://www.amazon.com/dp/1982168560?tag=NYTBSREV-20,"[{'isbn10': '1982168560', 'isbn13': '9781982168568'}, {'isbn10': '1982168587', 'isbn13': '9781982168582'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982168560?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982168568?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982168568'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSURE%252C%2BI%2527LL%2BJOIN%2BYOUR%2BCULT%2FMaria%2BBamford%2F9781982168568'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982168568'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982168568?aff=NYT'}]",nyt://book/ce6ec63e-e3a9-5db9-9bd6-b0ff0442917e,1,Hardcover Nonfiction,28.99,4.0,https://www.barnesandnoble.com/w/sure-ill-join-your-cult-maria-bamford/1143063140?ean=9781982168568
2023-09-24,12,0,8,0,1,0063226081,9780063226081,Broadside,The Fox News military analyst shares stories from working with veterans for over a decade.,UNBROKEN BONDS OF BATTLE,Johnny Joey Jones,by Johnny Joey Jones,https://storage.googleapis.com/du-prd/books/images/9780063226081.jpg,331,500,https://www.amazon.com/dp/0063226081?tag=NYTBSREV-20,"[{'isbn10': '0063226081', 'isbn13': '9780063226081'}, {'isbn10': '0063226111', 'isbn13': '9780063226111'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063226081?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063226081?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063226081'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FUNBROKEN%2BBONDS%2BOF%2BBATTLE%2FJohnny%2BJoey%2BJones%2F9780063226081'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780063226081'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780063226081?aff=NYT'}]",nyt://book/eb3987a4-4026-5b92-a086-b1dc4dbad328,1,Hardcover Nonfiction,32.99,5.0,https://www.barnesandnoble.com/w/unbroken-bonds-of-battle-johnny-joey-jones/1143549218?ean=9780063226081
2023-09-17,11,0,1,0,1,1510766960,9781510766969,Skyhorse,The author of “The Real Anthony Fauci” gives his analysis on vaccinated and unvaccinated populations.,VAX-UNVAX,Robert F. Kennedy and Brian Hooker,by Robert F. Kennedy and Brian Hooker,https://storage.googleapis.com/du-prd/books/images/9781510766969.jpg,334,500,https://www.amazon.com/dp/1510766960?tag=NYTBSREV-20,"[{'isbn10': '1510766960', 'isbn13': '9781510766969'}, {'isbn10': '1510766979', 'isbn13': '9781510766976'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1510766960?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781510766969?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781510766969'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FVAX-UNVAX%2FRobert%2BF.%2BKennedy%2Band%2BBrian%2BHooker%2F9781510766969'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781510766969'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781510766969?aff=NYT'}]",nyt://book/41969c43-c227-51b1-b0b4-be6aefeecfc8,1,Hardcover Nonfiction,35.0,3.7,https://www.barnesandnoble.com/w/vax-unvax-robert-f-kennedy-jr/1142798122?ean=9781510766969
2023-09-03,15,0,29,0,0,0593593804,9780593593806,Random House,"The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.",SPARE,Prince Harry,by Prince Harry,https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg,329,500,https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20,"[{'isbn10': '0593593804', 'isbn13': '9780593593806'}, {'isbn10': '0593593812', 'isbn13': '9780593593813'}, {'isbn10': '0593675096', 'isbn13': '9780593675090'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593593806?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593593806'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSPARE%2FPrince%2BHarry%2F9780593593806'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593593806'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593593806?aff=NYT'}]",nyt://book/f65a1f09-ba88-56d7-8674-390729e19b89,1,Hardcover Nonfiction,36.0,4.1,https://www.barnesandnoble.com/w/spare-prince-harry-the-duke-of-sussex/1142564630?ean=9780593593806
2023-09-24,11,0,1,0,0,166800951X,9781668009512,Simon & Schuster,The president and founder of Public Religion Research Institute connects some historical events with the legacy of white supremacy.,THE HIDDEN ROOTS OF WHITE SUPREMACY,Robert P. Jones,by Robert P. Jones,https://storage.googleapis.com/du-prd/books/images/9781668009512.jpg,333,500,https://www.amazon.com/dp/166800951X?tag=NYTBSREV-20,"[{'isbn10': '166800951X', 'isbn13': '9781668009512'}, {'isbn10': '1668009536', 'isbn13': '9781668009536'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/166800951X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668009512?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668009512'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BHIDDEN%2BROOTS%2BOF%2BWHITE%2BSUPREMACY%2FRobert%2BP.%2BJones%2F9781668009512'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781668009512'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781668009512?aff=NYT'}]",nyt://book/69971962-c5c6-53d2-b093-b90a1395d543,1,Hardcover Nonfiction,29.99,0.0,https://www.barnesandnoble.com/w/the-hidden-roots-of-white-supremacy-robert-p-jones/1143048039?ean=9781668009512
2023-09-24,9,0,1,0,0,0063257459,9780063257450,Harper Wave,The Grammy and Academy Award-winning musician shares some of the difficult experiences she encountered in the last two decades.,TALKING TO MY ANGELS,Melissa Etheridge,by Melissa Etheridge,https://storage.googleapis.com/du-prd/books/images/9780063257450.jpg,331,500,https://www.amazon.com/dp/0063257459?tag=NYTBSREV-20,"[{'isbn10': '0063257459', 'isbn13': '9780063257450'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063257459?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063257450?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063257450'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTALKING%2BTO%2BMY%2BANGELS%2FMelissa%2BEtheridge%2F9780063257450'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780063257450'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780063257450?aff=NYT'}]",nyt://book/544a9c23-49a4-5c16-9d0c-1e527641b12d,1,Hardcover Nonfiction,30.0,5.0,https://www.barnesandnoble.com/w/talking-to-my-angels-melissa-etheridge/1143129751?ean=9780063257450
2023-10-01,3,4,20,0,0,1649374046,9781649374042,Red Tower,"Violet Sorrengail is urged by the commanding general, who also is her mother, to become a candidate for the elite dragon riders.",FOURTH WING,Rebecca Yarros,by Rebecca Yarros,https://storage.googleapis.com/du-prd/books/images/9781649374042.jpg,309,500,https://www.amazon.com/dp/1649374046?tag=NYTBSREV-20,"[{'isbn10': '1649374046', 'isbn13': '9781649374042'}, {'isbn10': '1649374089', 'isbn13': '9781649374080'}, {'isbn10': '1705085059', 'isbn13': '9781705085059'}, {'isbn10': '1705085032', 'isbn13': '9781705085035'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1649374046?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781649374042?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781649374042'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFOURTH%2BWING%2FRebecca%2BYarros%2F9781649374042'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781649374042'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781649374042?aff=NYT'}]",nyt://book/106c2cf0-7d20-51b1-bad4-91c3ebcd131a,5,Combined Print & E-Book Fiction,29.99,4.7,https://www.barnesandnoble.com/w/fourth-wing-rebecca-yarros/1142297916?ean=9781649374042&st=AFF&2sid=The%20New%20York%20Times_7990613_NA&sourceId=AFFThe%20New%20York%20Times
2023-10-01,11,14,20,0,0,,9780802162182,Grove,Three generations of a family living on South India’s Malabar Coast suffer the loss of a family member by drowning.,THE COVENANT OF WATER,Abraham Verghese,by Abraham Verghese,https://storage.googleapis.com/du-prd/books/images/9780802162175.jpg,320,500,https://www.amazon.com/dp/0802162177?tag=NYTBSREV-20,"[{'isbn10': '0802162177', 'isbn13': '9780802162175'}, {'isbn10': '1705070248', 'isbn13': '9781705070246'}, {'isbn10': '1705070221', 'isbn13': '9781705070222'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0802162177?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780802162182?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780802162182'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BCOVENANT%2BOF%2BWATER%2FAbraham%2BVerghese%2F9780802162182'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780802162182'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780802162182?aff=NYT'}]",nyt://book/eeeec2cb-d5b8-5cc1-920c-fbfbb8fed9ac,5,Combined Print & E-Book Fiction,32.0,4.3,https://www.barnesandnoble.com/w/covenant-of-water-abraham-verghese/1142363849?ean=9780802162175&st=AFF&2sid=The%20New%20York%20Times_7990613_NA&sourceId=AFFThe%20New%20York%20Times
2023-10-01,10,12,12,0,0,1538756595,9781538756591,Grand Central,Dangers develop when a drug trafficker becomes obsessed with a woman who has a mutual attraction to a D.E.A. agent.,TOO LATE,Colleen Hoover,by Colleen Hoover,https://storage.googleapis.com/du-prd/books/images/9781538756591.jpg,333,500,https://www.amazon.com/dp/1538756595?tag=NYTBSREV-20,"[{'isbn10': '1538756595', 'isbn13': '9781538756591'}, {'isbn10': '1538756617', 'isbn13': '9781538756614'}, {'isbn10': '1538766248', 'isbn13': '9781538766248'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1538756595?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538756591?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538756591'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTOO%2BLATE%2FColleen%2BHoover%2F9781538756591'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781538756591'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781538756591?aff=NYT'}]",nyt://book/0962ac94-2f91-5500-bcf8-24c90607bc4a,5,Combined Print & E-Book Fiction,18.99,4.4,https://www.barnesandnoble.com/w/too-late-colleen-hoover/1143432120?ean=9781538756591
2023-10-01,9,9,14,0,0,1538742578,9781538742570,Grand Central,Troubles surface when a woman looking to make a fresh start takes a job in the home of the Winchesters.,THE HOUSEMAID,Freida McFadden,by Freida McFadden,https://storage.googleapis.com/du-prd/books/images/9781538742570.jpg,333,500,https://www.amazon.com/dp/1538742578?tag=NYTBSREV-20,"[{'isbn10': '1538742578', 'isbn13': '9781538742570'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1538742578?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538742570?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538742570'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BHOUSEMAID%2FFreida%2BMcFadden%2F9781538742570'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781538742570'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781538742570?aff=NYT'}]",nyt://book/34b29640-4b8c-59a9-8cf8-470356da1e2f,5,Combined Print & E-Book Fiction,12.99,4.7,https://www.barnesandnoble.com/w/the-housemaid-freida-mcfadden/1142009317?ean=9781538742570
2023-10-01,8,11,45,0,0,038554734X,9780385547345,Doubleday,A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,"[{'isbn10': '038554734X', 'isbn13': '9780385547345'}, {'isbn10': '0593507533', 'isbn13': '9780593507537'}, {'isbn10': '0385547374', 'isbn13': '9780385547376'}, {'isbn10': '0593862406', 'isbn13': '9780593862407'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385547345?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385547345'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FLESSONS%2BIN%2BCHEMISTRY%2FBonnie%2BGarmus%2F9780385547345'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780385547345'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780385547345?aff=NYT'}]",nyt://book/717e0ead-9782-567d-af27-d9a6cfb1856f,5,Combined Print & E-Book Fiction,29.0,4.4,https://www.barnesandnoble.com/w/lessons-in-chemistry-bonnie-garmus/1139798102?ean=9780385547345&st=AFF&2sid=The%20New%20York%20Times_7990613_NA&sourceId=AFFThe%20New%20York%20Times
2023-10-01,7,6,7,0,0,006332752X,9780063327528,Harper,"Three daughters, who return to their family orchard in the spring of 2020, learn about their mother’s relationship with a famous actor.",TOM LAKE,Ann Patchett,by Ann Patchett,https://storage.googleapis.com/du-prd/books/images/9780063327528.jpg,331,500,https://www.amazon.com/dp/006332752X?tag=NYTBSREV-20,"[{'isbn10': '006332752X', 'isbn13': '9780063327528'}, {'isbn10': '0063327546', 'isbn13': '9780063327542'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/006332752X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063327528?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063327528'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTOM%2BLAKE%2FAnn%2BPatchett%2F9780063327528'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780063327528'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780063327528?aff=NYT'}]",nyt://book/2430a2de-ff8f-5a25-88f8-50bd8137fa92,5,Combined Print & E-Book Fiction,30.0,4.5,https://www.barnesandnoble.com/w/tom-lake-ann-patchett/1142598430?ean=9780063327528&st=AFF&2sid=The%20New%20York%20Times_7990613_NA&sourceId=AFFThe%20New%20York%20Times
2023-09-17,14,15,91,0,0,1538724731,9781538724736,Grand Central,Lowen Ashleigh is hired by the husband of an injured writer to complete her popular series and uncovers a horrifying truth.,VERITY,Colleen Hoover,by Colleen Hoover,https://storage.googleapis.com/du-prd/books/images/9781791392796.jpg,324,500,https://www.amazon.com/dp/1791392792?tag=NYTBSREV-20,"[{'isbn10': '1791392792', 'isbn13': '9781791392796'}, {'isbn10': '153872474X', 'isbn13': '9781538724743'}, {'isbn10': '1538724731', 'isbn13': '9781538724736'}, {'isbn10': '1538739720', 'isbn13': '9781538739723'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1791392792?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538724736?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538724736'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FVERITY%2FColleen%2BHoover%2F9781538724736'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781538724736'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781538724736?aff=NYT'}]",nyt://book/013c7729-a1de-5e5c-921a-da43243f9a4a,3,Combined Print & E-Book Fiction,16.99,4.5,https://www.barnesandnoble.com/w/verity-colleen-hoover/1130171830?ean=9781538724736
2023-09-17,9,9,116,0,0,1501110365,9781501110368,Atria,A battered wife raised in a violent home attempts to halt the cycle of abuse.,IT ENDS WITH US,Colleen Hoover,by Colleen Hoover,https://storage.googleapis.com/du-prd/books/images/9781501110375.jpg,319,495,http://www.amazon.com/Ends-Us-Novel-Colleen-Hoover-ebook/dp/B0176M3U10?tag=NYTBSREV-20,"[{'isbn10': '1501110365', 'isbn13': '9781501110368'}, {'isbn10': '1501110373', 'isbn13': '9781501110375'}, {'isbn10': '1982143657', 'isbn13': '9781982143657'}, {'isbn10': '1508212694', 'isbn13': '9781508212690'}, {'isbn10': '1797107453', 'isbn13': '9781797107455'}, {'isbn10': '1804228206', 'isbn13': '9781804228203'}, {'isbn10': '1432899791', 'isbn13': '9781432899790'}, {'isbn10': '1668021048', 'isbn13': '9781668021040'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Ends-Us-Novel-Colleen-Hoover-ebook/dp/B0176M3U10?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781501110368?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501110368'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FIT%2BENDS%2BWITH%2BUS%2FColleen%2BHoover%2F9781501110368'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781501110368'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781501110368?aff=NYT'}]",nyt://book/e2a3545e-e9cb-5828-9d97-50a798a0e4f6,3,Combined Print & E-Book Fiction,16.99,4.6,https://www.barnesandnoble.com/w/it-ends-with-us-colleen-hoover/1122858647?ean=9781501110368
2023-09-17,15,14,46,0,0,1668001225,9781668001226,Atria,"In the sequel to “It Ends With Us,” Lily deals with her jealous ex-husband as she reconnects with her first boyfriend.",IT STARTS WITH US,Colleen Hoover,by Colleen Hoover,https://storage.googleapis.com/du-prd/books/images/9781668001226.jpg,322,500,https://www.amazon.com/dp/1668001225?tag=NYTBSREV-20,"[{'isbn10': '1668001225', 'isbn13': '9781668001226'}, {'isbn10': '1668001233', 'isbn13': '9781668001233'}, {'isbn10': '179714510X', 'isbn13': '9781797145105'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1668001225?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668001226?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668001226'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FIT%2BSTARTS%2BWITH%2BUS%2FColleen%2BHoover%2F9781668001226'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781668001226'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781668001226?aff=NYT'}]",nyt://book/3aa85e47-4df9-53ef-9957-a77753d3502c,3,Combined Print & E-Book Fiction,17.99,4.4,https://www.barnesandnoble.com/w/it-starts-with-us-colleen-hoover/1140993653?ean=9781668001226
2023-10-01,13,10,3,0,0,1649375808,9781649375803,Red Tower,Evie Sage gets a job doing unspecified office duties for the most infamous villain in the kingdom of Rennedawn.,ASSISTANT TO THE VILLAIN,Hannah Nicole Maehrer,by Hannah Nicole Maehrer,https://storage.googleapis.com/du-prd/books/images/9781649375803.jpg,308,500,https://www.amazon.com/dp/1649375808?tag=NYTBSREV-20,"[{'isbn10': '1649375808', 'isbn13': '9781649375803'}, {'isbn10': '1649375522', 'isbn13': '9781649375520'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1649375808?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781649375803?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781649375803'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FASSISTANT%2BTO%2BTHE%2BVILLAIN%2FHannah%2BNicole%2BMaehrer%2F9781649375803'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781649375803'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781649375803?aff=NYT'}]",nyt://book/d431af51-b0fe-586e-a2dd-ea5bf43c6fba,3,Combined Print & E-Book Fiction,19.99,4.8,https://www.barnesandnoble.com/w/assistant-to-the-villain-hannah-nicole-maehrer/1143222643?ean=9781649375803
2023-10-01,14,0,28,0,0,0063251922,9780063251922,Harper,Winner of a 2023 Pulitzer Prize for fiction. A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,"[{'isbn10': '0063251922', 'isbn13': '9780063251922'}, {'isbn10': '006325199X', 'isbn13': '9780063251991'}, {'isbn10': '0063251981', 'isbn13': '9780063251984'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063251922?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063251922'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FDEMON%2BCOPPERHEAD%2FBarbara%2BKingsolver%2F9780063251922'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780063251922'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780063251922?aff=NYT'}]",nyt://book/dd6e4f9d-d082-552d-b888-7276a25b5aca,3,Combined Print & E-Book Fiction,32.5,4.1,https://www.barnesandnoble.com/w/demon-copperhead-barbara-kingsolver/1140860121?ean=9780063251922&st=AFF&2sid=The%20New%20York%20Times_7990613_NA&sourceId=AFFThe%20New%20York%20Times
