date,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri
2023-09-24,5,0,1,0,0,0593593952,9780593593950,Crown,A co-founder of the A.I. company DeepMind posits how new technology might affect the global order and our daily lives.,0.00,THE COMING WAVE,Mustafa Suleyman with Michael Bhaskar,by Mustafa Suleyman with Michael Bhaskar,,https://storage.googleapis.com/du-prd/books/images/9780593593950.jpg,329,500,https://www.amazon.com/dp/0593593952?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593593952', 'isbn13': '9780593593950'}, {'isbn10': '0593593960', 'isbn13': '9780593593967'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593593952?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593593950?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593593950'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BCOMING%2BWAVE%2FMustafa%2BSuleyman%2Bwith%2BMichael%2BBhaskar%2F9780593593950'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593593950'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593593950?aff=NYT'}]",nyt://book/1c6d953d-7d7f-5cca-b714-7f764f458be0
2023-09-24,6,0,1,0,0,1101981148,9781101981146,Penguin Press,"A staff writer at The Atlantic portrays the first two years of the Biden presidency, with a focus on Biden’s use of deal-making and compromise.",0.00,THE LAST POLITICIAN,Franklin Foer,by Franklin Foer,,https://storage.googleapis.com/du-prd/books/images/9781101981146.jpg,329,500,https://www.amazon.com/dp/1101981148?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1101981148', 'isbn13': '9781101981146'}, {'isbn10': '1101981164', 'isbn13': '9781101981160'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1101981148?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101981146?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101981146'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BLAST%2BPOLITICIAN%2FFranklin%2BFoer%2F9781101981146'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781101981146'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781101981146?aff=NYT'}]",nyt://book/4191755b-286d-59ee-81f6-dcfdee1c0d4b
2023-09-24,7,3,57,0,0,1982185821,9781982185824,Simon & Schuster,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,0.00,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982185821', 'isbn13': '9781982185824'}, {'isbn10': '1982185848', 'isbn13': '9781982185848'}, {'isbn10': '179714796X', 'isbn13': '9781797147963'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982185824?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982185824'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FI%2527M%2BGLAD%2BMY%2BMOM%2BDIED%2FJennette%2BMcCurdy%2F9781982185824'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982185824'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982185824?aff=NYT'}]",nyt://book/be73b1c3-c238-5232-af55-bf70c59cb907
2023-09-24,8,0,1,0,0,1982168560,9781982168568,Gallery,The comedian details her encounters with show business and anonymous fellowship groups.,0.00,"SURE, I'LL JOIN YOUR CULT",Maria Bamford,by Maria Bamford,,https://storage.googleapis.com/du-prd/books/images/9781982168568.jpg,329,500,https://www.amazon.com/dp/1982168560?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982168560', 'isbn13': '9781982168568'}, {'isbn10': '1982168587', 'isbn13': '9781982168582'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982168560?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982168568?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982168568'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSURE%252C%2BI%2527LL%2BJOIN%2BYOUR%2BCULT%2FMaria%2BBamford%2F9781982168568'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982168568'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982168568?aff=NYT'}]",nyt://book/ce6ec63e-e3a9-5db9-9bd6-b0ff0442917e
2023-09-24,9,0,1,0,0,0063257459,9780063257450,Harper Wave,The Grammy and Academy Award-winning musician shares some of the difficult experiences she encountered in the last two decades.,0.00,TALKING TO MY ANGELS,Melissa Etheridge,by Melissa Etheridge,,https://storage.googleapis.com/du-prd/books/images/9780063257450.jpg,331,500,https://www.amazon.com/dp/0063257459?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063257459', 'isbn13': '9780063257450'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063257459?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063257450?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063257450'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTALKING%2BTO%2BMY%2BANGELS%2FMelissa%2BEtheridge%2F9780063257450'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780063257450'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780063257450?aff=NYT'}]",nyt://book/544a9c23-49a4-5c16-9d0c-1e527641b12d
2023-09-24,10,4,3,0,1,1668032856,9781668032855,Avid Reader,The sports gambler shares his life story and gives insights on his betting system.,0.00,GAMBLER,Billy Walters with Armen Keteyian,by Billy Walters with Armen Keteyian,,https://storage.googleapis.com/du-prd/books/images/9781668032855.jpg,331,500,https://www.amazon.com/dp/1668032856?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1668032856', 'isbn13': '9781668032855'}, {'isbn10': '1668032872', 'isbn13': '9781668032879'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1668032856?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668032855?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668032855'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FGAMBLER%2FBilly%2BWalters%2Bwith%2BArmen%2BKeteyian%2F9781668032855'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781668032855'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781668032855?aff=NYT'}]",nyt://book/807f7f8e-6927-5c7d-bb88-31f39e583198
2023-09-24,11,0,1,0,0,166800951X,9781668009512,Simon & Schuster,The president and founder of Public Religion Research Institute connects some historical events with the legacy of white supremacy.,0.00,THE HIDDEN ROOTS OF WHITE SUPREMACY,Robert P. Jones,by Robert P. Jones,,https://storage.googleapis.com/du-prd/books/images/9781668009512.jpg,333,500,https://www.amazon.com/dp/166800951X?tag=NYTBSREV-20,,,,,,"[{'isbn10': '166800951X', 'isbn13': '9781668009512'}, {'isbn10': '1668009536', 'isbn13': '9781668009536'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/166800951X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668009512?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668009512'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BHIDDEN%2BROOTS%2BOF%2BWHITE%2BSUPREMACY%2FRobert%2BP.%2BJones%2F9781668009512'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781668009512'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781668009512?aff=NYT'}]",nyt://book/69971962-c5c6-53d2-b093-b90a1395d543
2023-09-24,12,0,8,0,1,0063226081,9780063226081,Broadside,The Fox News military analyst shares stories from working with veterans for over a decade.,0.00,UNBROKEN BONDS OF BATTLE,Johnny Joey Jones,by Johnny Joey Jones,,https://storage.googleapis.com/du-prd/books/images/9780063226081.jpg,331,500,https://www.amazon.com/dp/0063226081?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063226081', 'isbn13': '9780063226081'}, {'isbn10': '0063226111', 'isbn13': '9780063226111'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063226081?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063226081?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063226081'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FUNBROKEN%2BBONDS%2BOF%2BBATTLE%2FJohnny%2BJoey%2BJones%2F9780063226081'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780063226081'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780063226081?aff=NYT'}]",nyt://book/eb3987a4-4026-5b92-a086-b1dc4dbad328
2023-09-24,13,0,1,0,0,0593446003,9780593446003,Random House,The journey of a woman who went from being the 12th child of sharecroppers in Texas to becoming the first Black president of an Ivy League university.,0.00,UP HOME,Ruth J. Simmons,by Ruth J. Simmons,,https://storage.googleapis.com/du-prd/books/images/9780593446003.jpg,329,500,https://www.amazon.com/dp/0593446003?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593446003', 'isbn13': '9780593446003'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593446003?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593446003?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593446003'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FUP%2BHOME%2FRuth%2BJ.%2BSimmons%2F9780593446003'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593446003'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593446003?aff=NYT'}]",nyt://book/485a41da-f061-5305-ac0a-f7ed0c41aedd
2023-09-24,14,7,13,0,0,059349993X,9780593499931,Ballantine,A hospice nurse shares some of her most impactful experiences and questions some of society's beliefs around end-of-life care.,0.00,THE IN-BETWEEN,Hadley Vlahos,by Hadley Vlahos,,https://storage.googleapis.com/du-prd/books/images/9780593499931.jpg,331,500,https://www.amazon.com/dp/059349993X?tag=NYTBSREV-20,,,,,,"[{'isbn10': '059349993X', 'isbn13': '9780593499931'}, {'isbn10': '0593499948', 'isbn13': '9780593499948'}, {'isbn10': '0593668812', 'isbn13': '9780593668818'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/059349993X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593499931?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593499931'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BIN-BETWEEN%2FHadley%2BVlahos%2F9780593499931'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593499931'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593499931?aff=NYT'}]",nyt://book/9699c550-34ce-56c6-a242-3359bdeca897
2023-09-24,15,6,3,0,1,0593191862,9780593191866,Portfolio,"The journalist and social commentator looks at how the pressure to succeed affects parents, educators and children.",0.00,NEVER ENOUGH,Jennifer Breheny Wallace,by Jennifer Breheny Wallace,,https://storage.googleapis.com/du-prd/books/images/9780593191866.jpg,331,500,https://www.amazon.com/dp/0593191862?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593191862', 'isbn13': '9780593191866'}, {'isbn10': '0593191870', 'isbn13': '9780593191873'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593191862?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593191866?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593191866'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FNEVER%2BENOUGH%2FJennifer%2BBreheny%2BWallace%2F9780593191866'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593191866'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593191866?aff=NYT'}]",nyt://book/60dbdeaa-91d1-51ec-9acd-b11fb658c85c
2023-10-01,1,0,1,0,0,1982181281,9781982181284,Simon & Schuster,"The author of “The Code Breaker” traces Musk’s life and summarizes his work on electric vehicles, private space exploration and artificial intelligence.",0.00,ELON MUSK,Walter Isaacson,by Walter Isaacson,,https://storage.googleapis.com/du-prd/books/images/9781982181284.jpg,327,500,https://www.amazon.com/dp/1982181281?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982181281', 'isbn13': '9781982181284'}, {'isbn10': '1982181303', 'isbn13': '9781982181307'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982181281?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982181284?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982181284'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FELON%2BMUSK%2FWalter%2BIsaacson%2F9781982181284'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982181284'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982181284?aff=NYT'}]",nyt://book/b6504701-7632-57ba-b6fe-8af0a840ba8e
2023-10-01,2,0,1,0,0,1668024446,9781668024447,Gallery,A behind-the-scenes account of the reality TV series “19 Kids and Counting” and a portrayal of life inside the Duggar family.,0.00,COUNTING THE COST,Jill Duggar with Derick Dillard and Craig Borlase,by Jill Duggar with Derick Dillard and Craig Borlase,,https://storage.googleapis.com/du-prd/books/images/9781668024447.jpg,326,500,https://www.amazon.com/dp/1668024446?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1668024446', 'isbn13': '9781668024447'}, {'isbn10': '1668024462', 'isbn13': '9781668024461'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1668024446?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668024447?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668024447'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FCOUNTING%2BTHE%2BCOST%2FJill%2BDuggar%2Bwith%2BDerick%2BDillard%2Band%2BCraig%2BBorlase%2F9781668024447'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781668024447'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781668024447?aff=NYT'}]",nyt://book/eeb4e109-da27-53dd-b5be-31afa61b2d7d
2023-10-01,3,1,25,0,0,0593236599,9780593236598,Harmony,A look at recent scientific research on aging and longevity.,0.00,OUTLIVE,Peter Attia with Bill Gifford,by Peter Attia with Bill Gifford,,https://storage.googleapis.com/du-prd/books/images/9780593236598.jpg,385,500,https://www.amazon.com/dp/0593236599?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593236599', 'isbn13': '9780593236598'}, {'isbn10': '0593236602', 'isbn13': '9780593236604'}, {'isbn10': '0593664442', 'isbn13': '9780593664445'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593236599?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593236598?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593236598'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FOUTLIVE%2FPeter%2BAttia%2Bwith%2BBill%2BGifford%2F9780593236598'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593236598'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593236598?aff=NYT'}]",nyt://book/69f6e624-4f30-59d6-8103-816d17ae5ec1
2023-10-01,4,0,1,0,0,1426223307,9781426223303,National Geographic,"Science and pop culture intertwine in this exploration of the cosmos, which includes parallel worlds and time travel.",0.00,TO INFINITY AND BEYOND,Neil deGrasse Tyson and Lindsey Nyx Walker,by Neil deGrasse Tyson and Lindsey Nyx Walker,,https://storage.googleapis.com/du-prd/books/images/9781426223303.jpg,339,500,https://www.amazon.com/dp/1426223307?tag=NYTBSREV-20,,,,,,"[{'isbn10': 'None', 'isbn13': '9781250865830'}, {'isbn10': '1426223307', 'isbn13': '9781426223303'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1426223307?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781426223303?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781426223303'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTO%2BINFINITY%2BAND%2BBEYOND%2FNeil%2BdeGrasse%2BTyson%2Band%2BLindsey%2BNyx%2BWalker%2F9781426223303'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781426223303'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781426223303?aff=NYT'}]",nyt://book/52a9df18-0cf3-5da6-aae4-a86adcbfb7f0
2023-10-01,5,0,1,0,0,0306828677,9780306828676,Hachette,A memoir by the lyricist best known for his collaborations with Elton John.,0.00,SCATTERSHOT,Bernie Taupin,by Bernie Taupin,,https://storage.googleapis.com/du-prd/books/images/9780306828676.jpg,331,500,https://www.amazon.com/dp/0306828677?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0306828677', 'isbn13': '9780306828676'}, {'isbn10': '0306828693', 'isbn13': '9780306828690'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0306828677?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780306828676?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780306828676'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSCATTERSHOT%2FBernie%2BTaupin%2F9780306828676'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780306828676'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780306828676?aff=NYT'}]",nyt://book/1c1163a9-729e-52de-a889-63628beaf44f
2023-10-01,6,0,1,0,0,1250280389,9781250280381,St. Martin's,"A professor at Teachers College, Columbia University, looks at the impact of some public-school policies on Black children over the last four decades.",0.00,PUNISHED FOR DREAMING,Bettina L. Love,by Bettina L. Love,,https://storage.googleapis.com/du-prd/books/images/9781250280381.jpg,324,500,https://www.amazon.com/dp/1250280389?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250280389', 'isbn13': '9781250280381'}, {'isbn10': '1250280397', 'isbn13': '9781250280398'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250280389?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250280381?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250280381'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FPUNISHED%2BFOR%2BDREAMING%2FBettina%2BL.%2BLove%2F9781250280381'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250280381'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250280381?aff=NYT'}]",nyt://book/81b37d78-b137-5060-84d6-bb3d2c4281fc
2023-10-01,7,4,22,0,0,0385534264,9780385534260,Doubleday,The survivors of a shipwrecked British vessel on a secret mission during an imperial war with Spain have different accounts of events.,0.00,THE WAGER,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780385534260.jpg,329,500,https://www.amazon.com/dp/0385534264?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0385534264', 'isbn13': '9780385534260'}, {'isbn10': '0385534272', 'isbn13': '9780385534277'}, {'isbn10': '0307747492', 'isbn13': '9780307747495'}, {'isbn10': '0307747484', 'isbn13': '9780307747488'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0385534264?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385534260?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385534260'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BWAGER%2FDavid%2BGrann%2F9780385534260'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780385534260'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780385534260?aff=NYT'}]",nyt://book/92ec85ca-4cff-59b6-94a3-b81002bfc8e6
2023-10-01,8,0,1,0,0,0374610320,9780374610326,"Farrar, Straus and Giroux",The author of “On Fire” and “No Is Not Enough” explores the mirror-worlds of online paranoia and conspiracy theories in a divided culture.,0.00,DOPPELGANGER,Naomi Klein,by Naomi Klein,,https://storage.googleapis.com/du-prd/books/images/9780374610326.jpg,331,500,https://www.amazon.com/dp/0374610320?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0374610320', 'isbn13': '9780374610326'}, {'isbn10': '0374610339', 'isbn13': '9780374610333'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0374610320?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780374610326?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780374610326'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FDOPPELGANGER%2FNaomi%2BKlein%2F9780374610326'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780374610326'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780374610326?aff=NYT'}]",nyt://book/de2a8ce7-d78e-5803-ae94-3e95c1938125
2023-10-01,9,7,58,0,0,1982185821,9781982185824,Simon & Schuster,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,0.00,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982185821', 'isbn13': '9781982185824'}, {'isbn10': '1982185848', 'isbn13': '9781982185848'}, {'isbn10': '179714796X', 'isbn13': '9781797147963'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982185824?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982185824'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FI%2527M%2BGLAD%2BMY%2BMOM%2BDIED%2FJennette%2BMcCurdy%2F9781982185824'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982185824'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982185824?aff=NYT'}]",nyt://book/be73b1c3-c238-5232-af55-bf70c59cb907
